istat_code,municipality,sea_coast_km,lake_coast_km,protected_areas_sqkm,museums,architectural_features,sports_facilities,nature_based,theme_parks,nightlife,public_transport_points,airport_straight_km
19070,Pessina Cremonese,0.0,0.0,4.345,0,0,4,1,0,0,18,27.925
19072,Pianengo,0.0,0.0,3.092,0,0,14,1,0,2,10,29.699
19073,Pieranica,0.0,0.0,0.0,0,0,2,0,0,3,2,26.573
19074,Pieve d'Olmi,0.0,0.0,7.954,0,0,14,2,1,0,5,30.84
19075,Pieve San Giacomo,0.0,0.0,0.0,0,0,6,0,0,1,4,34.328
19076,Pizzighettone,0.0,0.0,13.47,4,11,22,1,0,1,3,48.901
19077,Pozzaglio ed Uniti,0.0,0.0,0.0,0,0,12,1,0,0,15,32.655
19078,Quintano,0.0,0.0,0.0,0,0,3,0,0,0,2,27.539
19079,Ricengo,0.0,0.908,2.932,0,2,9,1,0,0,5,29.064
19080,Ripalta Arpina,0.0,0.0,5.32,0,0,3,0,0,0,0,39.404
19081,Ripalta Cremasca,0.0,0.0,2.254,1,8,15,0,0,2,1,34.673
19082,Ripalta Guerina,0.0,0.0,2.041,0,1,2,0,0,0,2,37.336
19083,Rivarolo del Re ed Uniti,0.0,0.0,0.0,0,0,3,1,0,0,7,27.024
19084,Rivolta d'Adda,0.0,1.198,15.853,1,0,12,0,1,2,20,19.025
19085,Robecco d'Oglio,0.0,0.0,5.036,0,1,7,0,0,0,10,28.478
19086,Romanengo,0.0,0.0,0.4,0,2,11,1,0,3,4,32.516
19087,Salvirola,0.0,0.0,0.0,0,0,9,2,0,0,4,35.454
19088,San Bassano,0.0,0.028,0.015,0,0,24,0,0,4,7,46.528
19089,San Daniele Po,0.0,2.159,11.626,1,0,5,1,0,1,9,27.01
19090,San Giovanni in Croce,0.0,0.38,0.0,0,0,6,0,0,1,5,28.5
19091,San Martino del Lago,0.0,0.0,0.0,0,0,2,0,0,0,6,28.137
19092,Scandolara Ravara,0.0,0.0,0.0,0,0,1,2,0,1,12,24.68
19093,Scandolara Ripa d'Oglio,0.0,0.0,3.07,0,1,1,0,0,0,4,26.385
19094,Sergnano,0.0,0.0,3.058,0,0,9,0,0,4,12,26.627
19095,Sesto ed Uniti,0.0,0.0,0.345,0,0,16,0,0,0,8,41.838
19096,Solarolo Rainerio,0.0,0.0,0.0,0,2,20,1,0,0,3,27.686
19097,Soncino,0.0,0.0,11.041,4,12,26,1,0,4,12,31.443
19098,Soresina,0.0,0.0,0.244,0,0,10,1,0,0,14,40.516
19099,Sospiro,0.0,0.0,0.0,0,0,7,0,0,0,12,32.96
19100,Spinadesco,0.0,0.0,9.212,0,0,9,1,0,1,0,44.435
19101,Spineda,0.0,0.0,0.0,0,0,1,0,0,0,4,31.234
19102,Spino d'Adda,0.0,0.0,9.251,0,1,20,1,0,1,18,17.86
19103,Stagno Lombardo,0.0,0.0,32.611,0,0,9,3,0,0,2,30.804
19104,Ticengo,0.0,0.0,0.001,0,0,6,0,0,0,2,33.3
19105,Torlino Vimercati,0.0,0.0,0.0,0,2,1,2,0,0,1,25.36
19106,Tornata,0.0,0.0,0.0,0,4,1,1,0,0,0,32.773
19107,Torre de' Picenardi,0.0,0.0,0.0,0,5,18,1,0,0,13,33.224
19108,Torricella del Pizzo,0.0,3.499,0.19,0,0,4,0,0,0,10,21.417
19109,Trescore Cremasco,0.0,0.0,0.065,0,0,14,0,0,0,0,27.486
19110,Trigolo,0.0,0.0,0.0,0,0,15,0,0,0,5,39.166
19111,Vaiano Cremasco,0.0,0.0,1.33,0,4,19,0,0,0,1,26.394
19112,Vailate,0.0,0.0,0.0,0,0,5,0,0,0,10,25.281
19113,Vescovato,0.0,0.0,0.0,0,0,15,0,0,4,10,32.141
19114,Volongo,0.0,0.0,4.28,0,0,0,0,0,0,2,24.796
19115,Voltido,0.0,0.0,0.0,0,0,1,1,0,0,4,31.498
19116,Piadena Drizzona,0.0,0.0,11.157,1,0,6,0,0,3,11,33.104
20001,Acquanegra sul Chiese,0.0,0.0,12.39,0,0,7,0,0,0,7,31.649
20002,Asola,0.0,0.0,0.0,1,0,21,0,0,2,28,24.44
20003,Bagnolo San Vito,0.0,0.0,12.491,0,0,21,1,1,5,10,35.248
20007,Bozzolo,0.0,0.0,2.616,0,1,7,1,0,0,13,34.515
20008,Canneto sull'Oglio,0.0,0.0,8.916,0,1,3,2,0,2,11,29.322
20010,Casalmoro,0.0,0.0,0.0,0,0,8,0,0,0,0,18.772
20011,Casaloldo,0.0,0.0,0.0,0,0,1,0,0,1,0,22.769
20012,Casalromano,0.0,0.0,1.825,0,0,1,1,0,0,14,25.595
20013,Castelbelforte,0.0,0.0,0.0,0,0,24,0,0,2,2,19.898
20014,Castel d'Ario,0.0,0.0,0.0,0,3,11,0,0,5,3,25.352
20015,Castel Goffredo,0.0,0.0,0.0,1,0,72,0,0,0,1,18.67
20016,Castellucchio,0.0,0.0,0.004,0,0,19,0,0,2,9,34.024
20017,Castiglione delle Stiviere,0.0,0.0,11.991,1,0,145,10,0,5,5,13.934
20018,Cavriana,0.0,0.0,0.877,1,2,22,4,0,3,0,22.814
20019,Ceresara,0.0,0.0,0.0,0,0,22,0,0,2,7,26.372
20020,Commessaggio,0.0,0.0,3.14,0,0,5,0,0,0,4,31.631
20021,Curtatone,0.0,0.0,2.971,1,1,87,0,0,9,29,34.935
20022,Dosolo,0.0,0.0,0.399,0,0,9,1,0,4,8,31.191
20024,Gazoldo degli Ippoliti,0.0,0.0,0.0,1,0,12,0,0,3,8,31.828
20025,Gazzuolo,0.0,0.0,10.059,0,0,7,0,0,0,8,34.488
20026,Goito,0.0,0.574,24.97,0,1,25,1,1,7,11,24.067
20027,Gonzaga,0.0,7.177,0.0,0,0,7,0,0,1,5,44.607
20028,Guidizzolo,0.0,0.0,0.0,1,0,50,1,0,1,0,23.032
20029,Magnacavallo,0.0,1.069,0.0,0,0,2,1,0,0,3,49.56
20030,Mantova,0.0,20.82,32.276,18,104,127,4,0,53,106,28.202
20031,Marcaria,0.0,0.0,26.545,0,3,39,1,0,2,23,38.972
20032,Mariana Mantovana,0.0,0.0,0.0,0,0,1,0,0,0,0,29.615
20033,Marmirolo,0.0,0.0,16.01,0,1,17,1,0,4,26,20.53
20034,Medole,0.0,0.0,0.0,1,1,12,0,0,0,2,18.587
20035,Moglia,0.0,0.0,0.006,0,0,7,1,0,2,0,49.624
20036,Monzambano,0.0,0.71,7.599,0,2,17,4,0,4,13,17.297
20037,Motteggiana,0.0,0.0,0.0,0,0,18,0,1,0,0,41.421
20038,Ostiglia,0.0,0.847,4.315,0,1,17,2,0,6,7,40.251
20039,Pegognaga,0.0,4.845,0.523,0,0,15,2,0,3,3,44.355
20041,Piubega,0.0,0.0,0.0,0,0,22,0,0,2,1,27.731
20042,Poggio Rusco,0.0,0.0,0.0,0,0,10,0,0,2,16,48.772
20043,Pomponesco,0.0,0.0,0.224,0,0,6,0,0,2,2,26.776
20044,Ponti sul Mincio,0.0,0.0,5.646,1,1,24,2,0,1,8,15.565
20045,Porto Mantovano,0.0,0.906,21.265,0,0,42,2,0,4,32,24.947
20046,Quingentole,0.0,0.0,0.279,0,0,2,0,0,0,0,42.218
20047,Quistello,0.0,0.0,0.0,0,1,15,0,0,1,4,44.717
20048,Redondesco,0.0,0.0,0.0,0,1,4,0,0,2,4,31.937
20050,Rivarolo Mantovano,0.0,0.0,0.0,0,5,5,1,0,0,7,29.437
20051,Rodigo,0.0,0.14,5.801,1,2,75,2,0,1,18,29.506
20052,Roncoferraro,0.0,0.144,6.077,0,3,57,3,0,3,23,30.789
20053,Roverbella,0.0,0.0,0.0,0,1,24,1,0,3,18,16.284
20054,Sabbioneta,0.0,0.0,0.0,1,6,11,0,0,0,15,26.475
20055,San Benedetto Po,0.0,0.0,0.002,1,1,18,0,0,5,5,40.377
20056,San Giacomo delle Segnate,0.0,0.0,0.0,0,0,1,1,0,3,1,48.721
20057,San Giorgio Bigarello,0.0,0.0,0.0,0,2,30,1,0,4,29,23.688
20058,San Giovanni del Dosso,0.0,0.0,0.0,0,0,3,0,0,0,0,49.269
20059,San Martino dall'Argine,0.0,0.0,6.755,0,0,5,0,0,0,1,35.085
20060,Schivenoglia,0.0,0.0,0.0,0,0,3,0,0,0,3,46.168
20061,Sermide e Felonica,0.0,0.0,0.16,1,2,20,1,0,5,15,49.33
20062,Serravalle a Po,0.0,0.0,6.645,0,1,1,1,0,0,7,38.795
20063,Solferino,0.0,0.0,0.04,2,1,14,4,0,1,2,18.86
20064,Sustinente,0.0,0.0,4.244,0,2,10,1,0,2,8,36.763
20065,Suzzara,0.0,0.0,1.831,1,3,40,1,1,0,8,40.46
20066,Viadana,0.0,0.0,11.946,1,1,81,3,0,1,12,28.066
20068,Villimpenta,0.0,0.0,0.0,0,1,3,0,0,2,0,30.449
20070,Volta Mantovana,0.0,0.0,13.429,0,0,86,6,1,11,7,19.682
20071,Borgo Virgilio,0.0,0.0,13.396,0,1,35,1,0,3,5,35.887
20072,Borgo Mantovano,0.0,0.0,2.115,1,2,14,0,0,2,11,44.805
20073,Borgocarbonara,0.0,0.0,0.0,0,1,6,0,0,1,1,48.08
21001,Aldino/Aldein,0.0,0.677,11.054,3,4,55,59,1,2,0,12.112
21002,Andriano/Andrian,0.0,0.0,0.0,0,2,23,1,0,1,0,9.843
21003,Anterivo/Altrei,0.0,0.0,8.98,0,0,6,20,0,1,0,20.139
21004,Appiano sulla strada del vino/Eppan an der Weinstraße,0.0,7.032,0.635,2,28,292,51,2,10,0,5.489
21005,Avelengo/Hafling,0.0,0.0,0.004,0,3,32,39,0,0,0,23.067
21006,Badia/Abtei,0.0,0.268,29.421,2,2,194,65,0,4,0,47.624
21007,Barbiano/Barbian,0.0,0.019,0.026,0,3,34,30,0,1,0,20.83
21008,Bolzano/Bozen,0.0,0.128,0.089,15,49,253,40,1,135,0,3.474
21009,Braies/Prags,0.0,3.331,69.788,0,1,79,25,0,1,0,58.767
21010,Brennero/Brenner,0.0,0.164,16.644,1,3,35,64,0,0,0,56.355
21011,Bressanone/Brixen,0.0,0.156,1.742,2,25,153,66,1,42,0,38.376
21012,Bronzolo/Branzoll,0.0,0.0,0.007,0,0,15,0,0,3,0,6.742
21013,Brunico/Bruneck,0.0,0.0,0.381,4,18,91,68,0,12,0,60.357
21014,Caines/Kuens,0.0,0.0,0.0,1,0,10,1,0,0,0,29.55
21015,Caldaro sulla strada del vino/Kaltern an der Weinstraße,0.0,5.449,3.174,1,7,133,60,0,5,0,9.491
21016,Campo di Trens/Freienfeld,0.0,0.252,1.101,0,4,14,46,0,0,0,46.689
21017,Campo Tures/Sand in Taufers,0.0,1.693,119.114,2,14,113,74,2,7,0,75.628
21018,Castelbello-Ciardes/Kastelbell-Tschars,0.0,0.0,1.082,1,3,29,17,0,1,0,35.698
21019,Castelrotto/Kastelruth,0.0,0.054,76.547,2,23,263,111,1,8,0,24.064
21020,Cermes/Tscherms,0.0,0.0,0.0,0,1,37,12,0,0,0,24.341
21021,Chienes/Kiens,0.0,0.0,0.157,0,1,17,30,0,2,0,54.905
21022,Chiusa/Klausen,0.0,0.274,0.0,2,11,34,39,1,5,0,28.769
21023,Cornedo all'Isarco/Karneid,0.0,0.0,0.148,1,3,18,31,0,1,0,10.485
21024,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße,0.0,0.0,0.557,1,2,18,36,0,1,0,19.584
21025,Cortina sulla strada del vino/Kurtinig an der Weinstraße,0.0,0.0,0.002,0,0,24,3,0,0,0,22.8
21026,Corvara in Badia/Corvara,0.0,0.948,7.531,0,0,149,63,0,5,0,41.832
21027,Curon Venosta/Graun im Vinschgau,0.0,1.486,7.198,1,3,139,107,1,7,0,69.185
21028,Dobbiaco/Toblach,0.0,4.155,70.152,4,5,245,61,0,1,0,59.05
21029,Egna/Neumarkt,0.0,0.0,14.04,1,1,38,17,1,7,0,18.605
21030,Falzes/Pfalzen,0.0,0.0,0.014,1,2,9,31,0,0,0,59.212
21031,Fiè allo Sciliar/Völs am Schlern,0.0,0.664,19.032,1,7,43,51,0,2,0,15.842
21032,Fortezza/Franzensfeste,0.0,0.0,0.0,1,3,5,13,0,0,0,41.838
21033,Funes/Villnöß,0.0,0.0,22.233,3,0,51,78,0,3,0,35.87
21034,Gais/Gais,0.0,0.0,29.446,1,7,11,38,0,2,0,66.806
21035,Gargazzone/Gargazon,0.0,0.0,0.013,1,0,23,11,1,2,0,16.279
21036,Glorenza/Glurns,0.0,0.237,0.23,2,3,7,10,0,0,0,63.765
21037,Laces/Latsch,0.0,0.399,0.165,1,6,40,33,1,1,0,39.3
21038,Lagundo/Algund,0.0,0.148,5.569,1,1,102,26,0,2,0,29.978
21039,Laion/Lajen,0.0,0.196,0.089,0,6,8,34,0,1,0,26.91
21040,Laives/Leifers,0.0,0.0,0.049,0,0,80,10,0,15,0,2.639
21041,Lana/Lana,0.0,0.0,0.253,3,17,167,36,1,10,0,21.36
21042,Lasa/Laas,0.0,0.0,0.92,1,8,18,34,0,2,0,53.022
21043,Lauregno/Laurein,0.0,0.0,0.013,0,0,1,5,0,0,0,21.178
21044,Luson/Lüsen,0.0,0.189,1.236,0,0,28,39,0,2,0,45.793
21045,Magrè sulla strada del vino/Margreid an der Weinstraße,0.0,0.528,0.138,0,1,11,12,0,0,0,22.678
21046,Malles Venosta/Mals,0.0,1.348,1.506,3,13,60,86,1,5,0,63.933
21047,Marebbe/Enneberg,0.0,4.519,107.566,2,5,102,55,0,2,0,54.737
21048,Marlengo/Marling,0.0,0.0,0.054,0,1,71,20,0,5,0,26.379
21049,Martello/Martell,0.0,0.0,0.0,2,0,36,60,0,1,0,46.891
21050,Meltina/Mölten,0.0,0.0,0.098,1,0,12,47,0,1,0,14.981
21051,Merano/Meran,0.0,0.0,0.087,5,18,252,16,1,38,0,24.603
21052,Monguelfo-Tesido/Welsberg-Taisten,0.0,0.0,0.36,0,18,52,34,0,0,0,68.677
21053,Montagna sulla strada del vino/Montan an der Weinstraße,0.0,0.0,11.474,0,3,22,23,0,1,0,15.145
21054,Moso in Passiria/Moos in Passeier,0.0,1.137,119.34,3,2,37,66,0,3,0,44.572
21055,Nalles/Nals,0.0,0.0,0.006,0,3,32,11,0,1,0,12.709
21056,Naturno/Naturns,0.0,0.149,11.115,3,2,69,47,2,8,0,32.173
21057,Naz-Sciaves/Natz-Schabs,0.0,0.0,2.794,1,0,46,32,0,2,0,42.868
21058,Nova Levante/Welschnofen,0.0,1.939,0.248,0,1,86,61,0,3,0,18.677
21059,Nova Ponente/Deutschnofen,0.0,0.148,0.266,0,2,111,61,0,4,0,11.74
21060,Ora/Auer,0.0,0.0,0.109,0,0,35,4,0,3,0,10.69
21061,Ortisei/St. Ulrich,0.0,0.0,9.692,1,6,22,17,0,9,0,31.384
21062,Parcines/Partschins,0.0,0.111,34.455,3,7,61,56,1,3,0,34.331
21063,Perca/Percha,0.0,0.0,20.872,0,3,4,16,0,1,0,67.208
21064,Plaus/Plaus,0.0,0.0,0.046,0,0,9,7,0,0,0,29.46
21065,Ponte Gardena/Waidbruck,0.0,0.0,0.0,0,3,1,0,0,0,0,22.018
21066,Postal/Burgstall,0.0,0.0,0.064,0,1,25,5,0,0,0,19.032
21067,Prato allo Stelvio/Prad am Stilfserjoch,0.0,0.0,0.28,2,2,16,34,1,3,0,60.074
21068,Predoi/Prettau,0.0,1.407,62.602,2,0,11,37,0,2,0,90.286
21069,Proves/Proveis,0.0,0.954,0.0,0,0,2,8,0,0,0,23.982
21070,Racines/Ratschings,0.0,1.543,0.482,2,3,79,131,0,7,0,47.701
21071,Rasun-Anterselva/Rasen-Antholz,0.0,3.446,47.043,0,2,103,63,0,5,0,73.861
21072,Renon/Ritten,0.0,1.326,0.441,2,20,84,103,0,4,0,13.542
21073,Rifiano/Riffian,0.0,0.72,27.546,0,0,43,27,0,1,0,34.881
21074,Rio di Pusteria/Mühlbach,0.0,0.409,29.666,0,1,75,70,0,1,0,49.795
21075,Rodengo/Rodeneck,0.0,0.0,1.232,1,1,24,34,0,1,0,47.568
21076,Salorno sulla strada del vino/Salurn an der Weinstraße,0.0,0.0,18.546,0,2,28,24,0,2,0,24.024
21077,San Candido/Innichen,0.0,0.18,37.329,3,0,136,42,0,7,0,61.039
21079,San Genesio Atesino/Jenesien,0.0,0.0,0.083,0,2,24,66,0,1,0,11.489
21080,San Leonardo in Passiria/St. Leonhard in Passeier,0.0,0.898,0.012,2,1,45,46,0,2,0,37.952
21081,San Lorenzo di Sebato/St. Lorenzen,0.0,0.0,0.402,1,1,28,40,0,4,0,53.996
21082,San Martino in Badia/St. Martin in Thurn,0.0,0.152,24.677,3,36,27,34,1,1,0,45.347
21083,San Martino in Passiria/St. Martin in Passeier,0.0,0.041,11.872,1,0,49,14,1,6,0,36.82
21084,San Pancrazio/St. Pankraz,0.0,0.451,0.0,0,1,9,33,0,2,0,23.7
21085,Santa Cristina Valgardena/St. Christina in Gröden,0.0,0.0,20.248,0,17,111,48,0,0,0,33.64
21086,Sarentino/Sarntal,0.0,2.616,0.14,1,2,70,99,0,8,0,28.545
21087,Scena/Schenna,0.0,0.0,0.0,3,5,145,55,1,0,0,28.798
21088,Selva dei Molini/Mühlwald,0.0,0.241,0.642,0,0,8,45,0,1,0,63.229
21089,Selva di Val Gardena/Wolkenstein in Gröden,0.0,0.071,28.148,0,51,256,48,0,19,0,36.525
21091,Senales/Schnals,0.0,0.346,87.951,1,0,86,31,1,2,0,46.021
21092,Sesto/Sexten,0.0,2.07,42.48,4,0,229,70,0,2,0,57.142
21093,Silandro/Schlanders,0.0,0.392,1.073,1,4,38,34,0,10,0,48.112
21094,Sluderno/Schluderns,0.0,0.0,1.552,2,4,6,11,0,1,0,59.567
21095,Stelvio/Stilfs,0.0,0.541,0.0,4,21,103,98,0,5,0,60.477
21096,Terento/Terenten,0.0,0.0,0.112,0,1,8,43,0,2,0,55.518
21097,Terlano/Terlan,0.0,0.0,0.016,0,2,63,19,0,0,0,10.119
21098,Termeno sulla strada del vino/Tramin an der Weinstraße,0.0,0.0,0.0,1,2,35,24,1,1,0,14.558
21099,Tesimo/Tisens,0.0,0.0,0.137,1,4,24,27,0,2,0,17.019
21100,Tires/Tiers,0.0,0.0,30.199,1,1,8,45,0,0,0,19.663
21101,Tirolo/Tirol,0.0,3.814,16.543,2,6,151,21,1,6,0,32.199
21102,Trodena nel parco naturale/Truden im Naturpark,0.0,0.0,16.69,0,0,9,27,0,0,0,16.071
21103,Tubre/Taufers im Münstertal,0.0,0.0,0.0,0,2,6,21,0,0,0,71.184
21104,Ultimo/Ulten,0.0,3.63,0.0,2,3,53,91,0,3,0,32.759
21105,Vadena/Pfatten,0.0,0.449,0.024,0,3,11,2,0,0,0,7.538
21106,Valdaora/Olang,0.0,0.0,16.101,0,0,58,34,0,2,0,61.97
21107,Val di Vizze/Pfitsch,0.0,0.144,105.349,0,1,12,57,0,2,0,58.199
21108,Valle Aurina/Ahrntal,0.0,1.752,45.601,3,16,78,119,1,8,0,75.465
21109,Valle di Casies/Gsies,0.0,0.0,0.013,0,0,81,49,0,0,0,72.839
21110,Vandoies/Vintl,0.0,0.0,70.153,0,0,20,40,0,4,0,55.609
21111,Varna/Vahrn,0.0,2.568,0.306,1,6,27,40,0,6,0,37.008
21112,Verano/Vöran,0.0,0.0,0.016,0,1,5,27,0,0,0,19.149
21113,Villabassa/Niederdorf,0.0,0.322,0.302,1,6,27,15,0,1,0,63.575
21114,Villandro/Villanders,0.0,0.899,0.0,2,2,23,36,0,1,0,24.05
21115,Vipiteno/Sterzing,0.0,0.099,0.037,1,5,38,29,0,4,0,51.188
21116,Velturno/Feldthurns,0.0,0.441,0.034,0,7,14,28,0,1,0,32.058
21117,La Valle/Wengen,0.0,0.0,13.416,0,9,15,24,0,2,0,51.526
21118,Senale-San Felice/Unsere Liebe Frau im Walde-St. Felix,0.0,0.0,0.023,0,0,3,8,0,1,0,15.962
22001,Ala,0.0,0.0,4.934,1,12,35,30,0,10,0,40.79
22002,Albiano,0.0,0.22,0.0,1,0,3,6,0,1,0,36.865
22003,Aldeno,0.0,0.0,0.0,0,0,15,3,0,0,0,57.068
22005,Andalo,0.0,0.968,1.535,0,1,43,3,0,10,0,41.704
22006,Arco,0.0,0.711,0.0,1,15,235,32,2,28,0,59.233
22007,Avio,0.0,0.0,0.186,0,2,24,15,0,5,0,37.348
22009,Baselga di Pinè,0.0,3.887,0.145,1,4,18,10,0,11,0,35.485
22011,Bedollo,0.0,0.0,0.0,0,3,11,12,1,1,0,32.674
22013,Besenello,0.0,0.0,5.369,0,5,14,9,0,4,0,57.981
22015,Bieno,0.0,1.77,0.0,0,2,2,7,0,0,0,44.044
22017,Bleggio Superiore,0.0,0.0,0.0,1,22,12,7,0,2,0,64.635
22018,Bocenago,0.0,0.0,0.885,0,2,2,1,0,1,0,57.076
22021,Bondone,0.0,2.29,8.217,0,1,8,5,0,1,0,45.937
22022,Borgo Valsugana,0.0,0.0,0.308,8,112,29,17,1,4,0,49.985
22025,Brentonico,0.0,0.0,1.65,1,9,80,17,0,6,0,45.487
22026,Bresimo,0.0,0.0,0.0,0,1,1,16,0,0,0,31.152
22029,Caderzone Terme,0.0,2.406,9.384,0,0,5,4,0,1,0,57.591
22032,Calceranica al Lago,0.0,2.875,0.0,2,1,10,6,0,5,0,51.464
22033,Caldes,0.0,0.0,0.0,0,1,5,1,0,0,0,29.793
22034,Caldonazzo,0.0,1.927,0.0,0,4,24,10,0,7,0,53.089
22035,Calliano,0.0,0.0,0.043,0,6,9,4,0,2,0,59.357
22036,Campitello di Fassa,0.0,0.0,0.262,1,2,18,20,0,3,0,29.818
22037,Campodenno,0.0,0.0,14.296,0,1,7,8,0,1,0,34.276
22038,Canal San Bovo,0.0,0.199,27.566,2,0,6,30,0,5,0,40.718
22039,Canazei,0.0,0.822,0.009,2,1,132,52,1,11,1,37.249
22040,Capriana,0.0,0.0,0.167,0,0,1,6,0,1,0,20.91
22042,Carisolo,0.0,5.775,23.357,1,0,11,11,0,4,0,53.834
22043,Carzano,0.0,0.0,0.0,0,0,2,0,0,0,0,44.637
22045,Castel Condino,0.0,0.0,0.036,0,0,2,2,0,1,0,58.424
22047,Castello-Molina di Fiemme,0.0,1.81,0.016,0,0,6,9,1,2,0,27.11
22048,Castello Tesino,0.0,2.257,0.061,3,2,23,27,0,2,0,44.862
22049,Castelnuovo,0.0,0.0,0.048,0,1,2,3,0,0,0,48.545
22050,Cavalese,0.0,0.369,0.0,1,2,79,11,1,18,0,26.035
22051,Cavareno,0.0,0.0,0.0,0,0,24,0,0,0,0,13.127
22052,Cavedago,0.0,0.0,2.892,0,0,4,3,0,0,0,39.067
22053,Cavedine,0.0,5.735,0.104,0,2,27,7,0,5,0,58.596
22054,Cavizzana,0.0,0.0,0.0,0,0,1,0,0,0,0,29.748
22058,Cimone,0.0,0.0,0.077,0,0,2,5,0,1,0,57.059
22059,Cinte Tesino,0.0,1.532,0.0,1,0,3,9,1,1,0,46.76
22060,Cis,0.0,0.0,0.0,0,1,1,0,0,1,0,26.458
22061,Civezzano,0.0,0.739,0.0,0,2,13,21,0,2,0,41.291
22062,Cles,0.0,0.159,4.002,0,8,24,6,0,4,0,28.792
22064,Commezzadura,0.0,0.0,0.078,0,0,49,3,0,2,0,40.895
22068,Croviana,0.0,0.0,0.0,1,0,4,1,0,0,0,34.702
22071,Dambel,0.0,0.0,0.0,0,0,1,0,0,1,0,18.774
22074,Denno,0.0,0.0,5.594,0,0,4,0,0,1,0,31.259
22078,Drena,0.0,0.0,0.0,0,2,4,3,0,0,0,62.368
22079,Dro,0.0,3.779,3.968,0,2,56,11,1,5,0,60.631
22081,Fai della Paganella,0.0,0.0,0.0,0,1,25,7,0,3,0,37.332
22083,Fiavè,0.0,0.412,0.002,3,4,9,8,0,0,0,65.511
22085,Fierozzo,0.0,0.0,0.0,2,0,0,4,0,0,0,39.245
22087,Folgaria,0.0,0.329,0.071,2,3,156,12,0,14,0,61.88
22089,Fornace,0.0,1.131,0.001,0,22,6,6,0,1,0,38.48
22090,Frassilongo,0.0,0.0,0.0,0,0,0,1,0,0,0,42.495
22091,Garniga Terme,0.0,0.0,0.005,0,0,12,5,0,0,0,54.009
22092,Giovo,0.0,0.066,0.006,0,5,13,7,0,2,0,33.616
22093,Giustino,0.0,0.0,31.787,1,0,7,14,0,0,0,55.735
22095,Grigno,0.0,0.406,0.776,1,2,22,6,0,1,0,51.397
22097,Imer,0.0,0.0,6.284,0,8,9,8,0,2,0,35.777
22098,Isera,0.0,0.0,0.071,1,2,11,3,0,1,0,55.844
22102,Lavarone,0.0,0.907,0.0,2,4,59,15,0,4,0,57.599
22103,Lavis,0.0,0.0,0.802,0,5,32,5,0,7,0,38.303
22104,Levico Terme,0.0,6.57,0.483,1,7,74,15,3,10,0,51.337
22106,Livo,0.0,0.0,0.0,0,3,1,1,0,1,0,24.982
22108,Lona-Lases,0.0,1.645,0.0,0,0,2,1,0,1,0,32.523
22109,Luserna,0.0,0.0,0.013,3,4,11,2,0,0,0,58.555
22110,Malé,0.0,0.0,0.053,1,0,8,11,0,5,0,34.987
22112,Massimeno,0.0,5.254,17.924,0,0,1,2,0,0,0,62.59
22113,Mazzin,0.0,0.0,0.05,0,0,4,11,0,2,0,29.293
22114,Mezzana,0.0,0.0,0.006,0,1,39,4,0,4,0,43.175
22115,Mezzano,0.0,0.0,9.538,0,0,8,17,0,4,0,33.539
22116,Mezzocorona,0.0,0.0,0.0,0,2,20,8,0,0,0,29.585
22117,Mezzolombardo,0.0,0.0,0.396,0,5,16,5,0,11,0,33.358
22118,Moena,0.0,2.161,10.947,2,0,122,30,0,6,0,30.957
22120,Molveno,0.0,10.576,21.666,0,1,22,21,1,8,0,44.512
22123,Mori,0.0,0.0,0.0,0,8,39,9,0,14,0,51.75
22124,Nago-Torbole,0.0,8.302,0.0,0,1,103,11,0,12,0,50.544
22127,Nogaredo,0.0,0.0,0.0,0,1,6,1,0,2,0,57.708
22128,Nomi,0.0,0.0,0.032,0,1,5,0,0,2,0,60.594
22129,Novaledo,0.0,0.0,0.0,0,0,3,4,0,1,0,47.909
22130,Ospedaletto,0.0,0.013,0.203,0,0,4,3,0,2,0,51.071
22131,Ossana,0.0,0.123,0.066,0,1,4,8,0,4,0,50.239
22133,Palù del Fersina,0.0,0.0,0.0,3,1,1,13,0,0,0,36.308
22134,Panchià,0.0,0.0,0.0,0,0,8,6,0,1,0,27.338
22135,Ronzo-Chienis,0.0,0.0,0.0,0,1,11,5,0,5,0,56.074
22136,Peio,0.0,0.456,0.0,3,0,43,42,0,5,0,52.73
22137,Pellizzano,0.0,0.91,0.347,0,0,10,17,0,4,0,49.2
22138,Pelugo,0.0,0.602,15.575,0,1,3,7,0,0,0,65.414
22139,Pergine Valsugana,0.0,11.189,0.604,3,27,78,10,0,18,0,45.035
22142,Pieve Tesino,0.0,3.17,0.456,5,3,12,32,0,1,0,39.849
22143,Pinzolo,0.0,10.761,47.307,2,1,133,33,0,12,0,48.625
22144,Pomarolo,0.0,0.0,0.0,0,1,11,0,0,2,0,61.149
22147,Predazzo,0.0,0.679,16.547,1,3,77,35,0,14,0,29.282
22150,Rabbi,0.0,3.078,0.0,0,0,3,33,0,2,0,41.353
22153,Riva del Garda,0.0,9.379,14.33,3,16,216,27,0,35,0,54.965
22155,Romeno,0.0,0.0,0.0,0,1,7,3,0,2,0,18.569
22156,Roncegno Terme,0.0,0.125,0.289,2,10,19,16,1,1,0,44.966
22157,Ronchi Valsugana,0.0,0.556,0.031,0,0,0,4,0,1,0,42.468
22159,Ronzone,0.0,0.0,0.0,1,0,13,0,1,1,0,11.04
22160,Roverè della Luna,0.0,0.0,0.0,0,0,5,3,0,0,0,25.563
